DATE,LAT,LON,T2M
01-01-2016,28.5,77.5,16.25
02-01-2016,28.5,77.5,15.19
03-01-2016,28.5,77.5,15.4
04-01-2016,28.5,77.5,17.38
05-01-2016,28.5,77.5,20.21
06-01-2016,28.5,77.5,18.48
07-01-2016,28.5,77.5,18.62
08-01-2016,28.5,77.5,18.51
09-01-2016,28.5,77.5,15.17
10-01-2016,28.5,77.5,16.05
11-01-2016,28.5,77.5,17.89
12-01-2016,28.5,77.5,16.95
13-01-2016,28.5,77.5,16.19
14-01-2016,28.5,77.5,14.41
15-01-2016,28.5,77.5,13.27
16-01-2016,28.5,77.5,12.97
17-01-2016,28.5,77.5,13.87
18-01-2016,28.5,77.5,14.03
19-01-2016,28.5,77.5,12.98
20-01-2016,28.5,77.5,11.59
21-01-2016,28.5,77.5,11.56
22-01-2016,28.5,77.5,12.98
23-01-2016,28.5,77.5,14.34
24-01-2016,28.5,77.5,12.66
25-01-2016,28.5,77.5,12.03
26-01-2016,28.5,77.5,15.72
27-01-2016,28.5,77.5,16.46
28-01-2016,28.5,77.5,16.48
29-01-2016,28.5,77.5,18.63
30-01-2016,28.5,77.5,19.67
31-01-2016,28.5,77.5,18.39
01-02-2016,28.5,77.5,15.44
02-02-2016,28.5,77.5,13.84
03-02-2016,28.5,77.5,13.88
04-02-2016,28.5,77.5,14.71
05-02-2016,28.5,77.5,15.78
06-02-2016,28.5,77.5,17.16
07-02-2016,28.5,77.5,16.03
08-02-2016,28.5,77.5,15.74
09-02-2016,28.5,77.5,16.59
10-02-2016,28.5,77.5,17.39
11-02-2016,28.5,77.5,17.11
12-02-2016,28.5,77.5,16.49
13-02-2016,28.5,77.5,17.22
14-02-2016,28.5,77.5,16.3
15-02-2016,28.5,77.5,15.17
16-02-2016,28.5,77.5,16.69
17-02-2016,28.5,77.5,19.2
18-02-2016,28.5,77.5,22.32
19-02-2016,28.5,77.5,23.37
20-02-2016,28.5,77.5,22.49
21-02-2016,28.5,77.5,20.32
22-02-2016,28.5,77.5,19.71
23-02-2016,28.5,77.5,19.83
24-02-2016,28.5,77.5,22.19
25-02-2016,28.5,77.5,21.83
26-02-2016,28.5,77.5,22.23
27-02-2016,28.5,77.5,22.84
28-02-2016,28.5,77.5,23.43
29-02-2016,28.5,77.5,23.55
01-03-2016,28.5,77.5,24.24
02-03-2016,28.5,77.5,25.88
03-03-2016,28.5,77.5,25.29
04-03-2016,28.5,77.5,25.73
05-03-2016,28.5,77.5,24.77
06-03-2016,28.5,77.5,24.55
07-03-2016,28.5,77.5,23.32
08-03-2016,28.5,77.5,23.3
09-03-2016,28.5,77.5,22.59
10-03-2016,28.5,77.5,24.77
11-03-2016,28.5,77.5,26.65
12-03-2016,28.5,77.5,25.6
13-03-2016,28.5,77.5,22.86
14-03-2016,28.5,77.5,22.82
15-03-2016,28.5,77.5,21.01
16-03-2016,28.5,77.5,21.04
17-03-2016,28.5,77.5,23.53
18-03-2016,28.5,77.5,26.09
19-03-2016,28.5,77.5,26.95
20-03-2016,28.5,77.5,26.45
21-03-2016,28.5,77.5,24.13
22-03-2016,28.5,77.5,22.95
23-03-2016,28.5,77.5,24.07
24-03-2016,28.5,77.5,26.9
25-03-2016,28.5,77.5,27.68
26-03-2016,28.5,77.5,25.27
27-03-2016,28.5,77.5,25.3
28-03-2016,28.5,77.5,24.82
29-03-2016,28.5,77.5,26.22
30-03-2016,28.5,77.5,28.14
31-03-2016,28.5,77.5,29.93
01-04-2016,28.5,77.5,30.18
02-04-2016,28.5,77.5,31.86
03-04-2016,28.5,77.5,33.83
04-04-2016,28.5,77.5,31.22
05-04-2016,28.5,77.5,30.98
06-04-2016,28.5,77.5,30.37
07-04-2016,28.5,77.5,30.46
08-04-2016,28.5,77.5,28.78
09-04-2016,28.5,77.5,30.51
10-04-2016,28.5,77.5,30.48
11-04-2016,28.5,77.5,29.73
12-04-2016,28.5,77.5,29.02
13-04-2016,28.5,77.5,30.48
14-04-2016,28.5,77.5,31.74
15-04-2016,28.5,77.5,33.1
16-04-2016,28.5,77.5,34.36
17-04-2016,28.5,77.5,34.63
18-04-2016,28.5,77.5,34.16
19-04-2016,28.5,77.5,33.88
20-04-2016,28.5,77.5,33.78
21-04-2016,28.5,77.5,33.15
22-04-2016,28.5,77.5,34.07
23-04-2016,28.5,77.5,31.17
24-04-2016,28.5,77.5,30.87
25-04-2016,28.5,77.5,31.71
26-04-2016,28.5,77.5,33.84
27-04-2016,28.5,77.5,33.73
28-04-2016,28.5,77.5,33.14
29-04-2016,28.5,77.5,33.64
30-04-2016,28.5,77.5,33.52
01-05-2016,28.5,77.5,34.45
02-05-2016,28.5,77.5,36.02
03-05-2016,28.5,77.5,35.43
04-05-2016,28.5,77.5,33.72
05-05-2016,28.5,77.5,32.62
06-05-2016,28.5,77.5,31.04
07-05-2016,28.5,77.5,30.77
08-05-2016,28.5,77.5,33.28
09-05-2016,28.5,77.5,34.49
10-05-2016,28.5,77.5,34.95
11-05-2016,28.5,77.5,34.53
12-05-2016,28.5,77.5,34.9
13-05-2016,28.5,77.5,36.57
14-05-2016,28.5,77.5,37.12
15-05-2016,28.5,77.5,36.86
16-05-2016,28.5,77.5,36.98
17-05-2016,28.5,77.5,37.14
18-05-2016,28.5,77.5,38.09
19-05-2016,28.5,77.5,38.61
20-05-2016,28.5,77.5,38.41
21-05-2016,28.5,77.5,38.79
22-05-2016,28.5,77.5,39.53
23-05-2016,28.5,77.5,37.5
24-05-2016,28.5,77.5,35.11
25-05-2016,28.5,77.5,34.42
26-05-2016,28.5,77.5,35.22
27-05-2016,28.5,77.5,37.3
28-05-2016,28.5,77.5,36.88
29-05-2016,28.5,77.5,34.27
30-05-2016,28.5,77.5,32.51
31-05-2016,28.5,77.5,34.26
01-06-2016,28.5,77.5,35.57
02-06-2016,28.5,77.5,36.5
03-06-2016,28.5,77.5,36.58
04-06-2016,28.5,77.5,38.08
05-06-2016,28.5,77.5,38.71
06-06-2016,28.5,77.5,38.12
07-06-2016,28.5,77.5,36.36
08-06-2016,28.5,77.5,37.61
09-06-2016,28.5,77.5,38.5
10-06-2016,28.5,77.5,39.4
11-06-2016,28.5,77.5,38.47
12-06-2016,28.5,77.5,37.79
13-06-2016,28.5,77.5,37.5
14-06-2016,28.5,77.5,35.95
15-06-2016,28.5,77.5,34.94
16-06-2016,28.5,77.5,34.4
17-06-2016,28.5,77.5,35.96
18-06-2016,28.5,77.5,36.06
19-06-2016,28.5,77.5,36.02
20-06-2016,28.5,77.5,36.09
21-06-2016,28.5,77.5,34.99
22-06-2016,28.5,77.5,34.52
23-06-2016,28.5,77.5,35.78
24-06-2016,28.5,77.5,37.54
25-06-2016,28.5,77.5,36.76
26-06-2016,28.5,77.5,35.5
27-06-2016,28.5,77.5,35.24
28-06-2016,28.5,77.5,33.28
29-06-2016,28.5,77.5,34.91
30-06-2016,28.5,77.5,36.85
01-07-2016,28.5,77.5,35.08
02-07-2016,28.5,77.5,33.07
03-07-2016,28.5,77.5,31.92
04-07-2016,28.5,77.5,30.63
05-07-2016,28.5,77.5,34.09
06-07-2016,28.5,77.5,35.44
07-07-2016,28.5,77.5,34.52
08-07-2016,28.5,77.5,35.07
09-07-2016,28.5,77.5,34.07
10-07-2016,28.5,77.5,33.09
11-07-2016,28.5,77.5,32.45
12-07-2016,28.5,77.5,31.47
13-07-2016,28.5,77.5,32.3
14-07-2016,28.5,77.5,30.98
15-07-2016,28.5,77.5,31.13
16-07-2016,28.5,77.5,29.36
17-07-2016,28.5,77.5,27.96
18-07-2016,28.5,77.5,28.25
19-07-2016,28.5,77.5,29.67
20-07-2016,28.5,77.5,30.61
21-07-2016,28.5,77.5,31.01
22-07-2016,28.5,77.5,28.68
23-07-2016,28.5,77.5,29.71
24-07-2016,28.5,77.5,29.19
25-07-2016,28.5,77.5,30.2
26-07-2016,28.5,77.5,28.64
27-07-2016,28.5,77.5,27.72
28-07-2016,28.5,77.5,27.71
29-07-2016,28.5,77.5,28.38
30-07-2016,28.5,77.5,28.08
31-07-2016,28.5,77.5,28.4
01-08-2016,28.5,77.5,28.1
02-08-2016,28.5,77.5,27.89
03-08-2016,28.5,77.5,28.7
04-08-2016,28.5,77.5,28.77
05-08-2016,28.5,77.5,29.94
06-08-2016,28.5,77.5,29.48
07-08-2016,28.5,77.5,29.03
08-08-2016,28.5,77.5,29.16
09-08-2016,28.5,77.5,28.79
10-08-2016,28.5,77.5,28.26
11-08-2016,28.5,77.5,28.01
12-08-2016,28.5,77.5,28.36
13-08-2016,28.5,77.5,28.9
14-08-2016,28.5,77.5,28.88
15-08-2016,28.5,77.5,29.09
16-08-2016,28.5,77.5,29
17-08-2016,28.5,77.5,28.52
18-08-2016,28.5,77.5,28.39
19-08-2016,28.5,77.5,29.15
20-08-2016,28.5,77.5,28.86
21-08-2016,28.5,77.5,28.33
22-08-2016,28.5,77.5,28.61
23-08-2016,28.5,77.5,28.85
24-08-2016,28.5,77.5,27.68
25-08-2016,28.5,77.5,29.1
26-08-2016,28.5,77.5,29.71
27-08-2016,28.5,77.5,28.92
28-08-2016,28.5,77.5,28.47
29-08-2016,28.5,77.5,28.7
30-08-2016,28.5,77.5,28.75
31-08-2016,28.5,77.5,27.44
01-09-2016,28.5,77.5,28.03
02-09-2016,28.5,77.5,27.62
03-09-2016,28.5,77.5,27.23
04-09-2016,28.5,77.5,27.07
05-09-2016,28.5,77.5,27.31
06-09-2016,28.5,77.5,27.37
07-09-2016,28.5,77.5,27.34
08-09-2016,28.5,77.5,27.87
09-09-2016,28.5,77.5,28.12
10-09-2016,28.5,77.5,28.22
11-09-2016,28.5,77.5,28.44
12-09-2016,28.5,77.5,28.76
13-09-2016,28.5,77.5,29.05
14-09-2016,28.5,77.5,29.64
15-09-2016,28.5,77.5,29.34
16-09-2016,28.5,77.5,29.48
17-09-2016,28.5,77.5,29.8
18-09-2016,28.5,77.5,29.52
19-09-2016,28.5,77.5,30.11
20-09-2016,28.5,77.5,31.05
21-09-2016,28.5,77.5,30.66
22-09-2016,28.5,77.5,28.19
23-09-2016,28.5,77.5,28.97
24-09-2016,28.5,77.5,28.67
25-09-2016,28.5,77.5,29.14
26-09-2016,28.5,77.5,29.41
27-09-2016,28.5,77.5,28.73
28-09-2016,28.5,77.5,29.75
29-09-2016,28.5,77.5,29.23
30-09-2016,28.5,77.5,30.22
01-10-2016,28.5,77.5,30.97
02-10-2016,28.5,77.5,31.1
03-10-2016,28.5,77.5,31.15
04-10-2016,28.5,77.5,30.71
05-10-2016,28.5,77.5,29.39
06-10-2016,28.5,77.5,28.73
07-10-2016,28.5,77.5,28.66
08-10-2016,28.5,77.5,28.65
09-10-2016,28.5,77.5,28.5
10-10-2016,28.5,77.5,28
11-10-2016,28.5,77.5,26.85
12-10-2016,28.5,77.5,25.75
13-10-2016,28.5,77.5,25.84
14-10-2016,28.5,77.5,25.37
15-10-2016,28.5,77.5,25.09
16-10-2016,28.5,77.5,25.54
17-10-2016,28.5,77.5,25.7
18-10-2016,28.5,77.5,25.02
19-10-2016,28.5,77.5,25.35
20-10-2016,28.5,77.5,25.16
21-10-2016,28.5,77.5,25.17
22-10-2016,28.5,77.5,25.15
23-10-2016,28.5,77.5,23.98
24-10-2016,28.5,77.5,24.08
25-10-2016,28.5,77.5,24.3
26-10-2016,28.5,77.5,24.35
27-10-2016,28.5,77.5,23.2
28-10-2016,28.5,77.5,22.45
29-10-2016,28.5,77.5,24.08
30-10-2016,28.5,77.5,22.33
31-10-2016,28.5,77.5,21.58
01-11-2016,28.5,77.5,21.64
02-11-2016,28.5,77.5,21.87
03-11-2016,28.5,77.5,22.15
04-11-2016,28.5,77.5,21.96
05-11-2016,28.5,77.5,20.66
06-11-2016,28.5,77.5,20.58
07-11-2016,28.5,77.5,20.64
08-11-2016,28.5,77.5,19.26
09-11-2016,28.5,77.5,19.8
10-11-2016,28.5,77.5,20.64
11-11-2016,28.5,77.5,21.19
12-11-2016,28.5,77.5,21.22
13-11-2016,28.5,77.5,21.59
14-11-2016,28.5,77.5,20.5
15-11-2016,28.5,77.5,19.55
16-11-2016,28.5,77.5,18.74
17-11-2016,28.5,77.5,18.28
18-11-2016,28.5,77.5,17.7
19-11-2016,28.5,77.5,19.71
20-11-2016,28.5,77.5,21.41
21-11-2016,28.5,77.5,21.27
22-11-2016,28.5,77.5,20.3
23-11-2016,28.5,77.5,19.98
24-11-2016,28.5,77.5,20.18
25-11-2016,28.5,77.5,21.61
26-11-2016,28.5,77.5,21.49
27-11-2016,28.5,77.5,21.06
28-11-2016,28.5,77.5,20.44
29-11-2016,28.5,77.5,20.11
30-11-2016,28.5,77.5,19.56
01-12-2016,28.5,77.5,19.51
02-12-2016,28.5,77.5,17.79
03-12-2016,28.5,77.5,17.72
04-12-2016,28.5,77.5,17.43
05-12-2016,28.5,77.5,17.28
06-12-2016,28.5,77.5,18.71
07-12-2016,28.5,77.5,19.21
08-12-2016,28.5,77.5,18.91
09-12-2016,28.5,77.5,18.93
10-12-2016,28.5,77.5,19.54
11-12-2016,28.5,77.5,19.28
12-12-2016,28.5,77.5,18.29
13-12-2016,28.5,77.5,18.49
14-12-2016,28.5,77.5,17.54
15-12-2016,28.5,77.5,15.88
16-12-2016,28.5,77.5,15.83
17-12-2016,28.5,77.5,15.15
18-12-2016,28.5,77.5,14.95
19-12-2016,28.5,77.5,14.98
20-12-2016,28.5,77.5,15.97
21-12-2016,28.5,77.5,15.95
22-12-2016,28.5,77.5,15.46
23-12-2016,28.5,77.5,17.09
24-12-2016,28.5,77.5,17.03
25-12-2016,28.5,77.5,14.45
26-12-2016,28.5,77.5,14.39
27-12-2016,28.5,77.5,14.7
28-12-2016,28.5,77.5,16.76
29-12-2016,28.5,77.5,15.5
30-12-2016,28.5,77.5,13.57
31-12-2016,28.5,77.5,13.23
01-01-2017,28.5,77.5,15.17
02-01-2017,28.5,77.5,15.8
03-01-2017,28.5,77.5,16.3
04-01-2017,28.5,77.5,16.93
05-01-2017,28.5,77.5,18.44
06-01-2017,28.5,77.5,17.2
07-01-2017,28.5,77.5,15.58
08-01-2017,28.5,77.5,13.5
09-01-2017,28.5,77.5,11.92
10-01-2017,28.5,77.5,9.9
11-01-2017,28.5,77.5,8.86
12-01-2017,28.5,77.5,9.59
13-01-2017,28.5,77.5,10.85
14-01-2017,28.5,77.5,11.08
15-01-2017,28.5,77.5,14.65
16-01-2017,28.5,77.5,14.13
17-01-2017,28.5,77.5,10.98
18-01-2017,28.5,77.5,12.63
19-01-2017,28.5,77.5,12.7
20-01-2017,28.5,77.5,11.94
21-01-2017,28.5,77.5,13.7
22-01-2017,28.5,77.5,16.84
23-01-2017,28.5,77.5,16.7
24-01-2017,28.5,77.5,16.88
25-01-2017,28.5,77.5,18.97
26-01-2017,28.5,77.5,18.76
27-01-2017,28.5,77.5,14.17
28-01-2017,28.5,77.5,14.06
29-01-2017,28.5,77.5,15.38
30-01-2017,28.5,77.5,16.17
31-01-2017,28.5,77.5,16.11
01-02-2017,28.5,77.5,15.22
02-02-2017,28.5,77.5,15.28
03-02-2017,28.5,77.5,16.28
04-02-2017,28.5,77.5,17.67
05-02-2017,28.5,77.5,18.29
06-02-2017,28.5,77.5,15.54
07-02-2017,28.5,77.5,14.09
08-02-2017,28.5,77.5,15.8
09-02-2017,28.5,77.5,14.74
10-02-2017,28.5,77.5,14.08
11-02-2017,28.5,77.5,15.49
12-02-2017,28.5,77.5,15.48
13-02-2017,28.5,77.5,15.45
14-02-2017,28.5,77.5,16.17
15-02-2017,28.5,77.5,18.32
16-02-2017,28.5,77.5,20.74
17-02-2017,28.5,77.5,21.09
18-02-2017,28.5,77.5,21.32
19-02-2017,28.5,77.5,22.69
20-02-2017,28.5,77.5,23.11
21-02-2017,28.5,77.5,18.86
22-02-2017,28.5,77.5,18.59
23-02-2017,28.5,77.5,17.54
24-02-2017,28.5,77.5,17.89
25-02-2017,28.5,77.5,19.42
26-02-2017,28.5,77.5,19.67
27-02-2017,28.5,77.5,20.12
28-02-2017,28.5,77.5,22.89
01-03-2017,28.5,77.5,23.99
02-03-2017,28.5,77.5,22.3
03-03-2017,28.5,77.5,21.01
04-03-2017,28.5,77.5,19.01
05-03-2017,28.5,77.5,19.54
06-03-2017,28.5,77.5,21
07-03-2017,28.5,77.5,22.63
08-03-2017,28.5,77.5,21.96
09-03-2017,28.5,77.5,22.21
10-03-2017,28.5,77.5,20.11
11-03-2017,28.5,77.5,17.55
12-03-2017,28.5,77.5,16.89
13-03-2017,28.5,77.5,16.94
14-03-2017,28.5,77.5,18.61
15-03-2017,28.5,77.5,19.97
16-03-2017,28.5,77.5,21.46
17-03-2017,28.5,77.5,21.22
18-03-2017,28.5,77.5,22.21
19-03-2017,28.5,77.5,23.19
20-03-2017,28.5,77.5,23.29
21-03-2017,28.5,77.5,25.31
22-03-2017,28.5,77.5,27.53
23-03-2017,28.5,77.5,28.59
24-03-2017,28.5,77.5,28.29
25-03-2017,28.5,77.5,27.5
26-03-2017,28.5,77.5,29.03
27-03-2017,28.5,77.5,30.18
28-03-2017,28.5,77.5,30.81
29-03-2017,28.5,77.5,31.71
30-03-2017,28.5,77.5,32.24
31-03-2017,28.5,77.5,31.94
01-04-2017,28.5,77.5,31.51
02-04-2017,28.5,77.5,31.45
03-04-2017,28.5,77.5,31.04
04-04-2017,28.5,77.5,31.19
05-04-2017,28.5,77.5,31.9
06-04-2017,28.5,77.5,30.54
07-04-2017,28.5,77.5,27.1
08-04-2017,28.5,77.5,26.6
09-04-2017,28.5,77.5,25.85
10-04-2017,28.5,77.5,26.91
11-04-2017,28.5,77.5,28.35
12-04-2017,28.5,77.5,29.9
13-04-2017,28.5,77.5,31.22
14-04-2017,28.5,77.5,32.78
15-04-2017,28.5,77.5,33.62
16-04-2017,28.5,77.5,34.03
17-04-2017,28.5,77.5,34.95
18-04-2017,28.5,77.5,35.22
19-04-2017,28.5,77.5,35.39
20-04-2017,28.5,77.5,35.99
21-04-2017,28.5,77.5,36.12
22-04-2017,28.5,77.5,36.22
23-04-2017,28.5,77.5,34.07
24-04-2017,28.5,77.5,33.27
25-04-2017,28.5,77.5,31.99
26-04-2017,28.5,77.5,32.05
27-04-2017,28.5,77.5,32.62
28-04-2017,28.5,77.5,33.24
29-04-2017,28.5,77.5,33.86
30-04-2017,28.5,77.5,34.16
01-05-2017,28.5,77.5,32.26
02-05-2017,28.5,77.5,34.31
03-05-2017,28.5,77.5,35.01
04-05-2017,28.5,77.5,33.4
05-05-2017,28.5,77.5,34.39
06-05-2017,28.5,77.5,35.29
07-05-2017,28.5,77.5,36.92
08-05-2017,28.5,77.5,37.23
09-05-2017,28.5,77.5,37.44
10-05-2017,28.5,77.5,36.78
11-05-2017,28.5,77.5,36.34
12-05-2017,28.5,77.5,36.98
13-05-2017,28.5,77.5,37.3
14-05-2017,28.5,77.5,38.13
15-05-2017,28.5,77.5,38.07
16-05-2017,28.5,77.5,37.73
17-05-2017,28.5,77.5,35.69
18-05-2017,28.5,77.5,35.24
19-05-2017,28.5,77.5,36.74
20-05-2017,28.5,77.5,36.13
21-05-2017,28.5,77.5,36.67
22-05-2017,28.5,77.5,32.85
23-05-2017,28.5,77.5,34.53
24-05-2017,28.5,77.5,36.92
25-05-2017,28.5,77.5,37.74
26-05-2017,28.5,77.5,38.75
27-05-2017,28.5,77.5,38.73
28-05-2017,28.5,77.5,35.61
29-05-2017,28.5,77.5,33.27
30-05-2017,28.5,77.5,33.35
31-05-2017,28.5,77.5,34.7
01-06-2017,28.5,77.5,32.61
02-06-2017,28.5,77.5,34.19
03-06-2017,28.5,77.5,37.42
04-06-2017,28.5,77.5,38.85
05-06-2017,28.5,77.5,39.43
06-06-2017,28.5,77.5,38.64
07-06-2017,28.5,77.5,35.04
08-06-2017,28.5,77.5,33.15
09-06-2017,28.5,77.5,33.86
10-06-2017,28.5,77.5,35.82
11-06-2017,28.5,77.5,35.52
12-06-2017,28.5,77.5,34.71
13-06-2017,28.5,77.5,36.89
14-06-2017,28.5,77.5,38.08
15-06-2017,28.5,77.5,36.08
16-06-2017,28.5,77.5,35.18
17-06-2017,28.5,77.5,34.83
18-06-2017,28.5,77.5,35.96
19-06-2017,28.5,77.5,32.92
20-06-2017,28.5,77.5,33.31
21-06-2017,28.5,77.5,31.76
22-06-2017,28.5,77.5,31.99
23-06-2017,28.5,77.5,33.44
24-06-2017,28.5,77.5,35.01
25-06-2017,28.5,77.5,36.6
26-06-2017,28.5,77.5,36.22
27-06-2017,28.5,77.5,36.2
28-06-2017,28.5,77.5,33.36
29-06-2017,28.5,77.5,30.38
30-06-2017,28.5,77.5,31.05
01-07-2017,28.5,77.5,31.27
02-07-2017,28.5,77.5,31.76
03-07-2017,28.5,77.5,31.78
04-07-2017,28.5,77.5,32.58
05-07-2017,28.5,77.5,32.68
06-07-2017,28.5,77.5,32.17
07-07-2017,28.5,77.5,31.42
08-07-2017,28.5,77.5,32.69
09-07-2017,28.5,77.5,33.51
10-07-2017,28.5,77.5,34.2
11-07-2017,28.5,77.5,31.92
12-07-2017,28.5,77.5,29.61
13-07-2017,28.5,77.5,30.36
14-07-2017,28.5,77.5,30.65
15-07-2017,28.5,77.5,30.82
16-07-2017,28.5,77.5,31.13
17-07-2017,28.5,77.5,30.57
18-07-2017,28.5,77.5,31.64
19-07-2017,28.5,77.5,32.76
20-07-2017,28.5,77.5,29.19
21-07-2017,28.5,77.5,30.48
22-07-2017,28.5,77.5,29.48
23-07-2017,28.5,77.5,30.21
24-07-2017,28.5,77.5,28.74
25-07-2017,28.5,77.5,29.47
26-07-2017,28.5,77.5,30.61
27-07-2017,28.5,77.5,30.12
28-07-2017,28.5,77.5,30.45
29-07-2017,28.5,77.5,30.03
30-07-2017,28.5,77.5,29.87
31-07-2017,28.5,77.5,27.76
01-08-2017,28.5,77.5,28.51
02-08-2017,28.5,77.5,29.46
03-08-2017,28.5,77.5,30.28
04-08-2017,28.5,77.5,30.9
05-08-2017,28.5,77.5,31.08
06-08-2017,28.5,77.5,31.18
07-08-2017,28.5,77.5,30.08
08-08-2017,28.5,77.5,31.22
09-08-2017,28.5,77.5,30.63
10-08-2017,28.5,77.5,31.03
11-08-2017,28.5,77.5,31.34
12-08-2017,28.5,77.5,31.46
13-08-2017,28.5,77.5,31.21
14-08-2017,28.5,77.5,30.96
15-08-2017,28.5,77.5,31.84
16-08-2017,28.5,77.5,31.45
17-08-2017,28.5,77.5,31.64
18-08-2017,28.5,77.5,32.04
19-08-2017,28.5,77.5,29.2
20-08-2017,28.5,77.5,30.42
21-08-2017,28.5,77.5,30.78
22-08-2017,28.5,77.5,31.67
23-08-2017,28.5,77.5,29.54
24-08-2017,28.5,77.5,29.8
25-08-2017,28.5,77.5,30.8
26-08-2017,28.5,77.5,30.09
27-08-2017,28.5,77.5,30.54
28-08-2017,28.5,77.5,28.83
29-08-2017,28.5,77.5,29.15
30-08-2017,28.5,77.5,29.74
